year,states,Lon,Lat
2019,Para,-54.31885956,-3.491849085
2027,Para,-50.28315403,-2.82429117
2020,Para,-50.01966782,-3.606095023
2022,Amazonas,-59.87318447,-4.42021068
2026,Amazonas,-60.76366302,-3.470640664
2019,Mato Grosso,-58.47435108,-10.58781642
2021,Para,-50.35522591,-0.946555675
2028,Para,-53.74207142,-2.528665092
2027,Mato Grosso,-59.8388818,-12.47329873
2020,Para,-48.7398423,-2.843931954
2020,Maranhao,-46.28122368,-2.559664761
2027,Mato Grosso,-57.8468692,-12.10982397
2024,Para,-52.73351421,-2.694111103
2019,Rondonia,-62.506968,-8.257871394
2024,Rondonia,-62.3044173,-8.789503278
2026,Maranhao,-45.50330959,-4.273966746
2021,Maranhao,-45.91267609,-1.912251171
2019,Para,-54.34977734,-3.476695338
2027,Para,-50.38298626,-4.929721093
2022,Para,-51.93502762,-3.604423577
2019,Para,-54.20678391,-2.743196862
2022,Para,-49.17948509,-1.725782632
2026,Rondonia,-60.4173962,-9.889019842
2028,Para,-51.14688828,-1.945889413
2020,Para,-50.03982784,-3.584295821
2025,Mato Grosso,-59.82261898,-11.67056563
2023,Para,-54.61589043,-4.136942122
2027,Para,-53.73708607,-1.561669154
2028,Maranhao,-44.71014523,-3.254319655
2019,Acre,-71.49248543,-8.624718609
2026,Maranhao,-46.63270016,-4.117200828
2019,Para,-49.50842945,-3.346105432
2027,Amazonas,-66.80731766,-7.212939226
2022,Para,-51.24093254,-3.460350759
2024,Acre,-71.19043037,-8.600192075
2020,Maranhao,-48.16888412,-2.44151517
2026,Para,-51.53135429,-3.176512778
2020,Para,-55.30721855,-3.934397869
2019,Para,-55.98345737,-3.922879522
2026,Mato Grosso,-55.82155582,-11.33680733
2020,Maranhao,-44.70514111,-3.164853134
2026,Para,-50.00515324,-3.520626082
2028,Rondonia,-63.51589764,-10.54388812
2027,Rondonia,-63.9852137,-10.34439341
2029,Maranhao,-46.91186436,-2.335053777
2029,Amazonas,-66.59573853,-1.550660059
2026,Mato Grosso,-61.32636459,-11.89155837
2025,Rondonia,-63.83221359,-9.813088978
2019,Rondonia,-60.50240093,-5.611493679
2029,Para,-54.78734818,-3.212619551
2029,Para,-56.08968857,-4.34291243
2019,Mato Grosso,-58.51537422,-11.03819435
2029,Acre,-69.72666142,-8.364943443
2027,Para,-54.27207947,-4.000526121
2019,Mato Grosso,-59.59151379,-12.76463311
2022,Rondonia,-65.06466888,-10.25666745
2027,Para,-50.75089802,-5.607197323
2029,Para,-48.79366821,-2.4499912
2023,Para,-54.50167942,-4.135504169
2027,Roraima,-61.59659641,2.877829003
2027,Mato Grosso,-55.98785442,-12.34022022
2026,Para,-51.76825909,-3.805591632
2021,Para,-55.63403908,-2.249393362
2026,Maranhao,-46.83945389,-4.112565284
2019,Para,-52.97644337,-4.288556837
2027,Rondonia,-64.25115356,-10.2283408
2029,Mato Grosso,-53.99907471,-12.39741344
2021,Para,-49.98150845,-3.992352567
2021,Para,-57.14555157,-3.059892097
2021,Para,-52.69512867,-3.363283651
2027,Para,-48.22211292,-3.031839819
2023,Mato Grosso,-50.44656052,-11.57121958
2025,Para,-49.90422012,-3.303122056
2024,Para,-51.04201439,-2.633481498
2027,Mato Grosso,-60.05879917,-12.13086549
2025,Mato Grosso,-59.82190464,-11.65656132
2026,Para,-52.00248886,-3.737289246
2026,Para,-47.21349689,-1.533567271
2020,Para,-51.03325005,-3.141304357
2029,Roraima,-60.21867191,0.29036988
2020,Rondonia,-65.29823135,-10.19248151
2020,Amazonas,-61.14709579,-3.226562678
2019,Para,-53.89040268,-1.711290507
2021,Para,-56.07476875,-4.523452022
2026,Amazonas,-57.02089153,-2.029588401
2024,Para,-50.30990753,-4.303990473
2025,Mato Grosso,-58.68190258,-10.34236679
2024,Para,-49.95081284,-3.514319755
2019,Maranhao,-46.42520782,-4.073936267
2028,Para,-50.47591248,-4.048677907
2023,Para,-55.18211411,-4.161135415
2024,Acre,-68.46432495,-9.053093446
2029,Para,-51.18289349,-2.809176658
2028,Mato Grosso,-53.42285965,-12.20027554
2027,Para,-55.17403412,-5.004951466
2019,Maranhao,-47.07421764,-4.072534275
2025,Maranhao,-46.57292591,-4.221581299
2027,Rondonia,-64.26813362,-10.34720537
2028,Para,-54.00171642,-1.268669753
2026,Rondonia,-62.70743393,-9.512850316
2022,Amazonas,-64.68092449,-7.499057655
2022,Para,-50.36799675,-5.72230731
2019,Para,-50.71333256,-5.007663433
2022,Para,-54.52219654,-3.040329542
2024,Para,-55.29393677,-4.309982513
2019,Rondonia,-65.132416,-10.49882628
2024,Para,-54.06600025,-3.204690907
2019,Para,-48.14492779,-4.872570343
2026,Rondonia,-63.62716942,-9.840722027
2027,Para,-56.47073349,-5.121215454
2021,Acre,-68.937463,-9.203403077
2024,Para,-49.65816944,-3.09405274
2026,Para,-51.25772743,-3.034422393
2029,Rondonia,-61.60941196,-6.779317371
2027,Mato Grosso,-54.62910023,-12.01745181
2021,Rondonia,-64.80664017,-10.13171462
2024,Mato Grosso,-59.83073742,-12.33941107
2020,Amapa,-51.46136002,0.999322993
2028,Amazonas,-61.09075878,-4.090730938
2022,Para,-51.41149193,-3.253456426
2021,Para,-49.44730659,-2.860687656
2019,Mato Grosso,-58.31121407,-10.48436218
2027,Para,-50.38113956,-3.15582387
2029,Rondonia,-62.29341122,-9.527029336
2028,Para,-54.10596874,-2.772715279
2024,Acre,-68.44405533,-9.055861553
2022,Para,-54.51640537,-2.867470756
2019,Mato Grosso,-54.56694435,-11.35175212
2021,Para,-47.99981308,-1.357454958
2026,Mato Grosso,-54.54099365,-11.14786968
2027,Amazonas,-58.3702,-5.600939423
2023,Para,-55.61123024,-4.339001112
2026,Para,-49.99832249,-3.654348851
2019,Mato Grosso,-54.58434853,-11.43739761
2029,Rondonia,-61.6431773,-8.083769627
2024,Para,-57.77958519,-4.300141653
2019,Para,-52.80251019,-2.870700071
2026,Amazonas,-67.65126633,-0.990494643
2027,Para,-47.48654316,-1.552716833
2027,Rondonia,-62.71750309,-9.917028985
2027,Tocantins,-49.28977982,-12.52100396
2024,Rondonia,-62.57339527,-9.196363664
2024,Para,-48.46566391,-2.725881543
2019,Roraima,-61.07371498,2.347895228
2028,Para,-52.16864861,-1.786715876
2020,Para,-49.22504822,-4.476527739
2019,Maranhao,-48.70791004,-2.55889693
2021,Para,-49.54622238,-4.508011379
2029,Mato Grosso,-56.52993618,-12.71690195
2027,Para,-50.80485989,-4.123553043
2023,Acre,-71.4493779,-8.470425181
2027,Para,-55.91049576,-4.202349842
2021,Amazonas,-69.8649778,-7.715491455
2021,Para,-47.99175564,-2.844089145
2027,Acre,-67.9853627,-9.364801822
2023,Para,-56.12113094,-3.655763247
2021,Para,-49.77404663,-5.326835653
2019,Maranhao,-45.44488525,-3.178076465
2027,Para,-56.15545895,-4.264307535
2019,Rondonia,-60.59773674,-5.629937025
2026,Maranhao,-46.82658955,-4.096915879
2028,Para,-50.20503887,-4.620909579
2019,Maranhao,-48.13324505,-2.558054547
2023,Para,-55.98994129,-3.726516211
2023,Para,-56.10627182,-3.648679377
2029,Amazonas,-60.53669231,-2.495382225
2028,Mato Grosso,-59.19698803,-12.40549349
2026,Para,-49.42697266,-4.55572439
2019,Mato Grosso,-59.54704517,-11.32103881
2020,Para,-46.94313503,-2.694966269
2027,Para,-50.11699974,-4.991602626
2021,Para,-49.05343899,-4.181378481
2024,Roraima,-60.57705601,1.366998362
2028,Para,-54.79822552,-1.593581336
2021,Rondonia,-63.64070709,-9.832097282
2029,Amazonas,-59.32555576,-3.740534624
2021,Para,-49.58391392,-1.912693465
2021,Para,-48.06331303,-2.78358282
2026,Mato Grosso,-58.82506939,-11.43572783
2021,Para,-56.86634277,-3.05240646
2021,Para,-51.37689838,-3.73481637
2026,Maranhao,-46.1002626,-1.873169479
2021,Para,-50.94668316,-3.084326179
2026,Para,-55.39611973,-6.50734484
2022,Roraima,-60.34590458,1.324176273
2020,Para,-50.75867588,-6.103616652
2026,Mato Grosso,-54.67737957,-11.30452078
2019,Para,-50.59074467,-2.082103278
2025,Para,-50.09291393,-3.419856736
2026,Mato Grosso,-56.42372364,-11.40782114
2025,Maranhao,-46.75048649,-4.238069315
2029,Rondonia,-61.60828659,-8.006365272
2021,Mato Grosso,-56.19140659,-11.93652953
2022,Maranhao,-48.66649761,-2.384782762
2028,Acre,-73.28045654,-7.488794302
2027,Amazonas,-59.58003559,-3.543455776
2028,Para,-51.15433426,-3.335350008
2027,Para,-53.55857571,-1.677369509
2025,Para,-54.04574516,-1.564385007
2026,Amazonas,-58.73069038,-3.56724995
2026,Mato Grosso,-58.3048925,-10.63738694
2021,Acre,-72.67587288,-8.98236002
2029,Mato Grosso,-54.01309357,-12.40338563
2023,Para,-54.30380974,-2.796616833
2024,Para,-55.721968,-2.472550704
2019,Maranhao,-48.12477848,-2.554264066
2027,Rondonia,-64.04402401,-10.29836758
2029,Rondonia,-62.59083618,-9.783787845
2026,Para,-51.26020313,-3.087787254
2019,Para,-49.76867676,-5.501316485
2024,Mato Grosso,-60.14150219,-13.1925628
2023,Amazonas,-67.93424377,-4.289766089
2023,Maranhao,-44.70798843,-3.268426386
2021,Rondonia,-64.87044449,-10.1902472
2023,Para,-54.7233905,-3.676518381
2019,Maranhao,-46.95049797,-4.134935965
2029,Amazonas,-60.52691414,-4.899120052
2023,Para,-50.36968769,-2.567693989
2026,Para,-50.10871063,-3.555649005
2019,Mato Grosso,-51.62326862,-10.93084399
2025,Acre,-69.10783607,-9.226199718
2019,Para,-49.78058411,-3.181528761
2024,Mato Grosso,-59.82680912,-12.36241347
2026,Roraima,-60.7841534,2.037570733
2023,Mato Grosso,-59.15519714,-11.57757399
2025,Para,-51.12507454,-2.962841206
2020,Rondonia,-62.7550845,-9.3036735
2029,Para,-52.4591589,-2.535975737
2022,Para,-55.82367432,-3.480597064
2019,Para,-49.56145157,-3.043506725
2027,Para,-53.33883717,-3.756630217
2024,Mato Grosso,-58.47955952,-10.86604907
2029,Mato Grosso,-56.58682941,-12.70479153
2020,Para,-48.80030418,-2.637238252
2027,Rondonia,-60.7599535,-10.32455356
2026,Para,-54.38875065,-3.708582947
2029,Rondonia,-62.28209415,-9.53595205
2024,Para,-48.1152449,-1.622345448
2019,Para,-50.32129063,-8.400252795
2028,Amazonas,-65.5133989,-6.473290623
2021,Mato Grosso,-59.3833683,-12.16130151
2024,Rondonia,-62.35190807,-8.162488696
2029,Maranhao,-46.40030094,-1.953488674
2029,Para,-52.37351646,-1.916721788
2029,Rondonia,-62.53764862,-9.751662258
2019,Amazonas,-62.75219307,-2.719681202
2029,Mato Grosso,-52.01369995,-12.0926045
2029,Mato Grosso,-60.44664471,-12.96141951
2029,Mato Grosso,-54.19396683,-12.42969535
2024,Mato Grosso,-51.44234253,-10.97966107
2027,Mato Grosso,-59.42062748,-13.47591206
2019,Para,-50.31625706,-8.415795202
2026,Para,-54.23949158,-3.253963714
2019,Amazonas,-66.64553368,-7.48324611
2026,Amazonas,-60.04017975,-2.004457536
2023,Para,-52.73711235,-2.785750529
2026,Para,-50.01072754,-3.555724102
2028,Para,-54.17140579,-1.493418124
2026,Para,-50.00740376,-3.561105624
2019,Maranhao,-45.44119743,-4.044341009
2020,Para,-55.36859154,-3.952514524
2022,Para,-51.39869965,-4.797916623
2019,Para,-46.67621552,-1.911333949
2024,Para,-55.32726028,-4.481273528
2019,Para,-51.30353886,-3.14386559
2019,Para,-47.50331722,-3.830687668
2027,Para,-50.66096695,-6.540362503
2028,Rondonia,-64.76999222,-9.96224528
2028,Rondonia,-64.69440765,-10.0174171
2029,Amazonas,-67.74663879,-7.903552467
2028,Rondonia,-62.70482571,-8.096961957
2026,Maranhao,-45.94049835,-1.73292164
2026,Mato Grosso,-54.57486916,-11.17689717
2023,Para,-53.76626621,-1.790194544
2020,Mato Grosso,-59.45975723,-12.5708365
2027,Amazonas,-66.64633377,-6.730490421
2027,Mato Grosso,-58.11297337,-12.00212153
2019,Maranhao,-48.14018963,-2.547486117
2024,Para,-55.33568401,-4.518306913
2020,Para,-53.37465115,-3.926826658
2027,Amazonas,-66.75696617,-6.795178072
2027,Para,-50.67323208,-4.66281755
2028,Rondonia,-62.70062241,-7.702056607
2022,Rondonia,-63.87439476,-10.15241958
2021,Para,-48.93677094,-4.020354158
2027,Maranhao,-47.24219612,-4.47769784
2020,Acre,-70.63714935,-8.727644019
2021,Maranhao,-45.75552715,-1.975245675
2027,Para,-49.26972481,-4.728133036
2028,Amazonas,-67.62966827,-2.70126369
2019,Para,-48.14469471,-4.762087986
2027,Amazonas,-57.96565884,-5.312256854
2028,Rondonia,-60.56668808,-8.71852674
2022,Rondonia,-63.91248238,-10.14426573
2026,Para,-50.65368023,-7.435460162
2027,Rondonia,-63.99568291,-10.36493323
2024,Amazonas,-67.7361335,-7.712801678
2026,Para,-47.34362698,-0.796837706
2029,Rondonia,-61.66826229,-6.57125386
2022,Mato Grosso,-55.98351505,-11.32197033
2023,Para,-46.88506992,-3.14180779
2029,Acre,-69.73564075,-8.359772344
2022,Para,-48.036675,-4.057973022
2027,Para,-51.20584637,-3.915970838
2020,Para,-49.99291656,-3.677380245
2020,Amazonas,-59.32869957,-2.666523592
2020,Para,-54.20653126,-3.085356407
2020,Para,-52.57030628,-2.870542279
2019,Mato Grosso,-56.57452694,-10.66554263
2019,Para,-49.13991402,-5.104036579
2027,Rondonia,-62.27349777,-8.945447024
2022,Para,-49.96868221,-3.958330426
2028,Para,-47.98984909,-1.276996192
2028,Maranhao,-45.67587387,-4.823009531
2020,Para,-54.70950424,-3.766850245
2025,Para,-56.03665283,-2.709503084
2029,Rondonia,-59.94303562,-6.282854056
2029,Para,-54.71327278,-3.093150344
2028,Para,-50.36762276,-2.790125911
2019,Para,-50.09340096,-4.060145442
2024,Rondonia,-65.00075119,-10.22932505
2020,Mato Grosso,-54.48178284,-11.85620896
2022,Acre,-69.73168114,-9.607900465
2027,Para,-51.49721584,-4.438014002
2029,Para,-51.05744007,-2.302900252
2024,Para,-49.62946487,-2.980829731
2025,Acre,-71.50440216,-8.543134131
2019,Para,-48.42946175,-4.764631196
2019,Para,-51.12736546,-5.603735209
2021,Maranhao,-46.73350445,-2.174745191
2022,Acre,-68.66891006,-9.168344893
2022,Para,-49.13614193,-4.930867897
2029,Rondonia,-60.76441578,-6.525289614
2029,Rondonia,-62.33741409,-9.553950821
2028,Mato Grosso,-55.85953014,-12.4047114
2025,Para,-53.67027447,-1.53477443
2027,Para,-50.64209415,-5.260799623
2024,Acre,-73.32737442,-7.711389208
2021,Maranhao,-45.48906113,-4.570423611
2019,Para,-46.61488708,-2.619062569
2026,Para,-47.41668091,-0.789838476
2025,Para,-56.00254379,-2.705006123
2028,Para,-50.43899097,-3.6711201
2019,Rondonia,-63.85059177,-9.372420878
2026,Mato Grosso,-54.69824558,-11.26828609
2029,Rondonia,-61.60229187,-8.020530148
2029,Para,-54.52046185,-1.564838395
2020,Para,-48.09016399,-3.839289531
2024,Para,-52.64513714,-3.079552619
2020,Para,-52.96384857,-4.636551976
2028,Para,-54.35797642,-4.09390146
2024,Amazonas,-67.17132187,-7.666421118
2028,Para,-47.96393631,-1.614815041
2029,Amapa,-50.84314465,0.621947402
2022,Para,-55.91829811,-3.915935965
2023,Para,-56.2559367,-3.665137472
2020,Mato Grosso,-54.51596233,-11.83287234
2021,Mato Grosso,-50.14982414,-10.94651466
2029,Amazonas,-62.83678272,-5.659958206
2024,Para,-50.50032646,-5.550789758
2021,Para,-51.32950123,-3.105041491
2025,Mato Grosso,-59.36399326,-10.8356671
2025,Para,-48.18498226,-4.147383738
2019,Para,-49.29343403,-5.024847085
2026,Amapa,-50.77886086,0.839421998
2022,Rondonia,-63.64405094,-9.722498865
2021,Mato Grosso,-54.66922466,-11.46560032
2026,Acre,-68.87674744,-9.278848841
2019,Para,-48.03423988,-1.73398105
2027,Para,-50.70165531,-4.346555514
2026,Para,-51.38074577,-3.006778305
2019,Maranhao,-44.62909233,-3.000826984
2026,Para,-54.09158127,-3.311609159
2027,Para,-48.30983383,-3.163697445
2024,Para,-56.17390881,-4.456618116
2026,Para,-53.18215343,-4.802013133
2025,Para,-56.11670589,-3.635988637
2019,Para,-48.35198704,-4.781836976
2027,Acre,-67.93530811,-9.104071064
2029,Para,-54.56947525,-3.224509975
2019,Para,-55.6667115,-1.711844505
2022,Para,-50.07672958,-3.747207451
2019,Mato Grosso,-59.92322147,-11.43790838
2022,Para,-48.05873207,-3.859027669
2021,Maranhao,-44.2223592,-2.983113768
2026,Para,-51.05983566,-4.12795873
2021,Maranhao,-45.50339058,-4.539464747
2021,Para,-52.47779903,-3.312926302
2029,Rondonia,-60.5254821,-6.622729723
2026,Para,-53.89599773,-3.191827497
2025,Para,-50.4291708,-5.814813238
2027,Para,-56.08945122,-4.700876074
2019,Para,-56.22499016,-3.958358264
2019,Para,-49.93545128,-4.019062514
2027,Para,-50.59981102,-4.876501417
2023,Para,-55.17859501,-4.226404063
2023,Maranhao,-44.71162579,-3.30975119
2023,Acre,-71.41227089,-8.401420736
2028,Para,-48.42069466,-2.367973142
2019,Mato Grosso,-59.18020386,-11.99113025
2026,Para,-51.05604996,-4.2057924
2027,Para,-49.63891319,-5.078596187
2024,Mato Grosso,-53.68590794,-11.50880676
2024,Para,-55.38730778,-4.437926456
2020,Rondonia,-63.85798847,-9.682103591
2027,Mato Grosso,-54.46157833,-12.41020213
2027,Roraima,-60.29328835,1.228915682
2019,Mato Grosso,-56.47870522,-10.79575469
2019,Para,-49.99171043,-5.327297606
2019,Acre,-71.49813148,-8.632454147
2026,Rondonia,-64.0039735,-10.27253441
2023,Para,-53.06625412,-4.966347342
2020,Mato Grosso,-59.33009136,-12.4206025
2028,Para,-54.37286491,-1.480591633
2019,Mato Grosso,-56.33343388,-11.10766282
2029,Amazonas,-67.63281376,-1.37592885
2024,Mato Grosso,-56.97616081,-11.37867342
2022,Para,-55.38444386,-3.690392075
2019,Mato Grosso,-54.56957115,-11.35574287
2022,Rondonia,-66.77195286,-9.333823847
2024,Para,-49.55853367,-3.236531313
2028,Rondonia,-64.69429703,-10.02056883
2023,Acre,-73.01805763,-7.751559167
2022,Amazonas,-69.17970924,-1.544361626
2029,Rondonia,-62.34117424,-9.991455574
2019,Mato Grosso,-51.60427101,-10.94684534
2022,Para,-54.58482704,-2.70296735
2021,Para,-51.41774124,-3.895124679
2028,Mato Grosso,-50.45915691,-12.48706017
2019,Rondonia,-63.57758102,-9.534547825
2029,Para,-49.76440357,-3.3927787
2024,Para,-54.41430515,-3.068277593
2020,Amazonas,-61.17274059,-3.206336979
2019,Acre,-71.47925797,-8.660396447
2019,Para,-54.17865063,-1.430276363
2019,Para,-54.5238324,-2.571335064
2029,Rondonia,-61.59913155,-7.832857315
2023,Rondonia,-60.60173412,-8.67322475
2023,Amazonas,-67.89251091,-1.269575706
2023,Para,-48.18868118,-4.009690588
2027,Para,-53.82914413,-1.351248564
2020,Tocantins,-47.2995723,-10.71865157
2021,Maranhao,-44.6362022,-2.913697312
2029,Amazonas,-67.76564484,-7.593634903
2026,Para,-50.68221443,-5.384891603
2025,Maranhao,-44.45166515,-3.218949196
2024,Rondonia,-63.85840607,-10.07851293
2020,Maranhao,-48.32593315,-2.416693933
2026,Para,-50.03546501,-3.527309673
2019,Para,-56.15984428,-3.954025574
2028,Para,-53.73468853,-2.156484294
2027,Acre,-69.30500031,-9.601508093
2025,Para,-51.0761425,-2.916508367
2027,Para,-50.7272086,-3.998036175
2022,Mato Grosso,-59.16638397,-11.69164915
2021,Para,-53.82199787,-2.501990335
2024,Para,-48.15093872,-4.014505126
2020,Maranhao,-45.84957272,-2.180167689
2027,Para,-48.01454132,-3.882614132
2019,Maranhao,-48.12071049,-2.534023364
2029,Para,-54.58258713,-3.217409544
2026,Mato Grosso,-57.56608505,-10.92980549
2021,Maranhao,-45.5136496,-4.233546103
2025,Para,-48.13507736,-3.937547594
2027,Rondonia,-64.20273087,-10.39488355
2026,Para,-51.48792446,-3.463073845
2019,Para,-52.78141552,-2.291042261
2021,Amazonas,-69.86406487,-7.474789803
2020,Para,-47.52301434,-4.004658763
2026,Rondonia,-62.77733128,-9.303792971
2024,Para,-51.22030666,-3.071505802
2028,Amapa,-51.78578976,3.500966256
2022,Maranhao,-46.16350372,-2.805214374
2026,Mato Grosso,-54.6310947,-11.27653297
2019,Maranhao,-45.62621368,-2.571153448
2027,Amazonas,-65.56709877,-8.996390796
2020,Maranhao,-46.33172756,-2.605537006
2025,Acre,-71.46868248,-8.565119658
2022,Rondonia,-63.8780555,-10.1158332
2027,Para,-50.63520103,-6.609566323
2023,Maranhao,-44.74026321,-3.38295808
2025,Para,-51.12671463,-3.952689381
2029,Rondonia,-61.63623329,-6.508759789
2019,Para,-51.27455742,-5.571718755
2022,Amazonas,-65.57868855,-7.990523154
2028,Para,-48.06023876,-2.295726762
2027,Mato Grosso,-58.10769253,-12.00476099
2029,Para,-49.88883682,-3.393172911
2029,Para,-48.72151108,-2.176043262
2019,Para,-50.4132272,-6.636606758
2029,Roraima,-60.31299866,1.513369526
2026,Para,-47.48177013,-1.514128112
2019,Amapa,-51.61409428,0.196553096
2021,Para,-48.05065323,-2.827428445
2029,Acre,-67.48395508,-8.941277304
2024,Acre,-69.19279701,-8.508495144
2029,Acre,-66.78599266,-9.201565254
2028,Para,-52.03465652,-3.72019004
2021,Maranhao,-46.38083652,-2.764910055
2026,Para,-51.41403324,-3.157946429
2023,Para,-52.90972919,-4.785348452
2022,Amazonas,-59.28914368,-2.900386655
2028,Para,-54.21048626,-3.950366238
2019,Mato Grosso,-58.5137936,-10.86414939
2020,Para,-54.24309052,-3.371065283
2022,Rondonia,-62.34265266,-9.31161337
2019,Para,-56.1938213,-1.722859933
2022,Acre,-69.53736092,-8.842888875
2020,Maranhao,-44.71165371,-3.013722003
2020,Maranhao,-46.39082848,-3.820287111
2026,Para,-50.24530331,-3.551665342
2020,Para,-53.9711655,-3.348052878
2019,Para,-56.32419537,-4.60615818
2027,Roraima,-61.53759548,2.702590877
2024,Para,-50.60268852,-4.463428928
2027,Mato Grosso,-57.76274986,-12.24777499
2019,Para,-49.93701534,-4.412434442
2020,Para,-46.39714725,-2.00707645
2019,Mato Grosso,-50.51102058,-11.65432794
2021,Para,-55.6129781,-2.192141399
2026,Para,-53.99485992,-1.780734398
2023,Para,-48.34579956,-2.646405997
2028,Para,-52.81550873,-1.698351367
2027,Rondonia,-65.24156471,-10.04687285
2024,Mato Grosso,-59.80178307,-12.17398796
2027,Para,-50.68709553,-5.626370001
2020,Para,-54.19242474,-3.937679417
2022,Para,-49.48605007,-3.219844451
2021,Amazonas,-64.14477558,-8.797321226
2029,Para,-49.69659809,-3.693512667
2028,Mato Grosso,-61.58445942,-12.41040313
2027,Para,-51.06361134,-1.944526732
2026,Para,-51.78937813,-3.826302203
2027,Acre,-67.9483989,-9.220313449
2019,Para,-49.33915573,-2.884235752
2021,Acre,-69.15321045,-10.16026131
2027,Para,-56.26569592,-4.149955922
2020,Para,-55.72016071,-3.104426742
2019,Para,-49.90231171,-4.355354939
2026,Para,-51.90783916,-3.763078889
