,gid,origin_id,pathrow,dsfnv,julday,ano,areakm_squared,scene_id,lon,day,uf_AC,mainclass_DESMATAMENTO,class_name_d2008,class_name_d2015,class_name_d2016,month_1,month_10,month_11,month_12,month_2,month_4,month_5,month_7,month_9,year_2009,year_2010,year_2011,year_2012,year_2015,year_2016,year_2017,states_Amapa,states_Amazonas,states_Maranhao,states_Mato Grosso,states_Para,states_Rondonia,states_Roraima,view_date_month_3,view_date_month_6,view_date_month_8,view_date_weekday_0,view_date_weekday_1,view_date_weekday_2,view_date_weekday_3,view_date_weekday_4,view_date_weekday_5,view_date_weekday_6,view_date_is_month_end_0,view_date_is_month_start_0,view_date_hour_12,publish_ye_month_1,publish_ye_weekday_3,publish_ye_weekday_4,publish_ye_weekday_6,publish_ye_is_month_end_0,publish_ye_is_month_start_1,lat,Label
93,668613,1260947,22762,2013,226,2015,2.66123E-05,2571,-54.21458054,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-2.962945223,-2.656028821
94,519295,948475,22562,2008,294,2010,0.081987195,1191,-51.87236786,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-3.211812258,-3.185913095
95,709799,1302133,22863,2010,222,2011,0.063709639,1264,-55.75506592,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-4.514856339,-4.388495262
96,307047,610601,22263,2014,271,2016,0.056339089,100094,-47.21606445,28,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-4.055366516,-4.143953688
97,225820,516266,665,2007,227,2008,0.090806238,722,-73.40358734,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-7.847726822,-7.832986937
98,670795,1263129,22762,2013,226,2015,0.073146783,2571,-53.93993378,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.53438139,-3.494179699
99,578330,1084597,22662,2016,208,2017,0.038890705,100625,-53.24477386,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.389587641,-3.34255034
100,668637,1260971,22762,2013,226,2015,0.00717059,2571,-54.61965561,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-2.876561165,-2.990944965
101,609653,1150127,22660,2000,232,2008,0.497374505,677,-51.40904999,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.413489461,0.302423868
102,478346,844443,22463,2015,208,2016,0.041300494,100262,-50.72710037,26,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-4.047958851,-4.393767266
103,792133,1188,22560,2016,198,2018,0.01344218,101270,-50.76896286,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0.627992988,0.565465894
104,520802,951070,22562,2007,185,2011,0.089916855,1319,-52.0703392,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.209941387,-3.190167654
105,529458,968177,22562,2015,199,2016,0.006586167,100242,-51.20262909,17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,-3.323111057,-2.758909984
106,613604,1167877,22659,2010,224,2011,0.104999781,1461,-51.8481102,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0.810967326,0.906195169
107,571724,1073898,22662,2009,205,2010,0.082502134,1123,-52.79693604,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-2.229734421,-2.939509358
108,735210,1327544,22867,2010,206,2011,0.321220756,1286,-58.22114563,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-10.03687954,-10.16119483
109,30357,136141,366,2010,230,2011,0.081450403,1273,-70.25841522,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-8.441952705,-8.124808263
110,422560,758317,22464,2007,234,2008,0.241401374,592,-49.61491013,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.165259838,-5.267029109
111,318006,622898,22262,2008,222,2009,0.11093723,807,-46.76797104,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.342465162,-2.5868243
112,249999,543977,22062,2009,227,2010,0.088954687,1148,-44.02429199,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,-2.810250044,-2.986563463
113,355040,679441,22361,2014,187,2017,0.001372734,100644,-47.7876091,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-2.158697128,-1.430276647
114,241920,534487,466,2009,218,2010,0.075892605,1146,-70.51937866,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,-9.47355938,-8.995163789
115,60859,235949,23164,2011,221,2012,0.085705474,1828,-61.5553627,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,-5.819433212,-3.49343948
116,768359,1360693,22962,2014,240,2015,0.046038363,2544,-57.03666687,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.63266325,-2.562723055
117,296394,599948,22261,2009,209,2010,0.107689396,1094,-46.67723083,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,-1.890955091,-1.704919245
118,303670,607224,22263,2007,220,2008,0.291561306,620,-47.57279205,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-4.854038715,-4.605053358
119,489355,873887,22561,2014,244,2015,0.005091309,2620,-50.69355392,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-1.999701381,-2.113459805
120,321328,626506,22262,2013,255,2015,0.007467831,2584,-46.85227966,12,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,-2.362841606,-2.673812494
121,630970,1223304,22761,2007,271,2008,0.204297408,627,-53.63663864,27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,-1.404870749,-1.556349635
122,584358,1096769,22661,2008,202,2009,0.143192619,975,-51.91519928,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.587852955,-1.647208198
123,490786,876708,22561,2015,249,2017,0.024535315,100731,-51.34640503,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.595803261,-1.764249539
124,272033,566011,22162,2006,277,2008,0.060172971,629,-45.57565689,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-2.524209261,-2.37954103
125,455845,803129,22463,2007,234,2008,0.306494176,583,-49.98970032,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.722193718,-3.815650735
126,183805,472074,23358,2007,217,2008,0.077485539,702,-63.15494156,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2.650898933,3.167001603
127,350954,671648,22362,2016,187,2017,0.002314088,100643,-48.07832718,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.120316982,-2.261601119
128,455637,802731,22463,2007,234,2008,0.159193859,583,-50.44046021,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.631138563,-3.670532672
129,501871,913012,22563,2008,185,2011,0.282794595,1320,-52.16722107,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.686841726,-3.63972048
130,273625,567603,22162,2009,209,2011,0.064961798,1336,-45.31965256,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-2.472881794,-2.753371251
131,525193,959647,22562,2014,196,2015,0.03372227,2573,-52.05189514,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.394377708,-3.26372385
132,571125,1072679,22662,2016,208,2017,0.186058447,100625,-52.99194717,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.148499966,-3.115818739
133,296153,599707,22261,2008,222,2009,0.695277929,806,-46.39772797,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.523486614,-1.947978113
134,504464,918008,22563,2014,196,2015,0.061651208,2542,-51.03839111,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.888885498,-4.054181833
135,819486,28488,22261,2015,199,2018,0.016497472,101095,-46.63534546,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-1.800854206,-2.010109826
136,26460,124025,23062,2007,228,2008,0.281548321,710,-58.85358047,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-3.198037624,-3.217086689
137,517385,946552,22562,2014,196,2015,0.436483443,2573,-51.23555374,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.296657324,-3.074566989
138,430645,766424,22462,2005,234,2008,0.301737398,619,-49.10272598,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.234255075,-3.012800546
139,404770,735710,22461,2008,252,2009,0.159813941,895,-49.2772789,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.303711295,-1.788930518
140,27997,128050,23062,2010,220,2011,0.110502966,1314,-58.56972122,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.560026884,-3.372225516
141,583738,1095589,22661,2007,232,2008,0.055730812,757,-51.95568466,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-1.981613755,-1.627436918
142,422210,757967,22464,2007,234,2008,0.148749828,592,-50.71922684,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.24768734,-5.376849003
143,490860,876851,22561,2016,249,2017,0.017986497,100731,-51.59181213,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.473903537,-1.558597844
144,417785,752688,22464,2007,234,2008,0.06339208,592,-49.80796814,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.149986744,-5.192170377
145,227284,517730,565,2011,211,2012,0.071685702,1559,-71.73238373,29,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,-7.877135277,-7.907819009
146,455460,802393,22463,2007,234,2008,0.157731444,583,-50.65516281,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.688453197,-3.629018974
147,118155,367803,23258,2007,226,2008,0.198690951,614,-61.25795364,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.341124296,2.330263484
148,525985,961234,22562,2014,196,2015,0.019454595,2573,-51.19933319,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.587316513,-3.453018367
149,438488,774267,22462,2014,253,2015,0.007024659,2576,-48.96587372,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-2.409873247,-2.625949395
150,48014,193185,23159,2009,240,2010,0.187868506,1144,-59.88998413,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0.847033024,1.094235541
151,713084,1305418,22863,2015,204,2016,0.026662307,100250,-56.35527802,22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,-4.343188286,-4.579073794
152,319147,624128,22262,2008,222,2009,0.42710954,807,-47.54681778,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.508329391,-2.474715474
153,359925,684537,22361,2015,187,2017,4.2596E-05,100644,-47.95415878,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-1.952813983,-1.526061537
154,521881,953045,22562,2007,185,2011,0.152491167,1319,-51.59311676,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.355899572,-3.384249406
155,139371,409858,23357,2007,265,2008,0.099479072,666,-61.76560211,21,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,3.734158039,3.677248285
156,295109,598663,22261,2016,324,2017,0.165780604,100768,-45.96559143,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.759527087,-1.616654373
157,709548,1301882,22863,2010,222,2011,0.102665357,1264,-56.16078949,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-4.540931225,-3.93975214
158,118754,368680,23258,2009,279,2010,0.073142804,1203,-61.52571106,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,2.31467104,2.514374366
159,116625,365407,23258,2006,226,2008,0.579542637,614,-61.53234863,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.6154809,2.687610078
160,521188,951784,22562,2008,185,2011,0.032745205,1319,-50.84676361,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.247938395,-3.255579906
161,522739,954754,22562,2007,185,2011,0.113221124,1319,-51.05967712,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.629006624,-3.565269423
162,418204,753486,22464,2007,234,2008,0.071250461,592,-50.63386154,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.259507179,-5.330857306
163,615865,1174999,266,2014,218,2015,0.054296874,2493,-67.44591522,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-8.526896477,-8.427044311
164,462298,815527,22463,2009,207,2010,0.154152542,1041,-49.39560318,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-4.789901257,-4.244492331
165,558374,1037783,22663,2015,363,2016,0.007463099,100199,-52.3305397,29,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-3.716153145,-3.857224028
166,221740,512186,158,2014,278,2016,0.082847171,100427,-63.88231277,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2.620512486,2.589969685
167,751266,1343600,22961,2016,213,2017,0.006347359,100732,-56.83488846,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,-2.126605272,-3.785185867
168,670273,1262607,22762,2014,226,2015,0.000325821,2571,-54.23654175,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-2.680061817,-2.638102667
169,318510,623431,22262,2005,222,2009,0.126519352,807,-46.8535347,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.609015226,-2.604765737
170,641436,1233770,22765,2007,207,2008,0.179378003,568,-55.29097748,25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-6.660999298,-6.611769662
171,116673,365474,23258,2006,226,2008,0.272820413,614,-61.57577896,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.351253271,2.653321574
172,319227,624215,22262,2008,222,2009,0.1876259,807,-46.53123474,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.194915533,-2.295388606
173,610237,1151302,22660,2014,235,2015,0.038829684,2625,-51.75801849,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,-0.543398857,-0.089014073
174,472821,834893,22463,2013,253,2015,0.050875615,2574,-49.98099899,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-3.85587883,-3.845194221
175,632591,1224925,22761,2010,215,2011,0.485225081,1312,-53.58484268,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-1.214861631,-1.535715834
176,430588,766367,22462,2005,234,2008,0.253306836,619,-48.87538147,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-2.333264112,-2.550847769
177,123388,375047,23258,2015,261,2016,0.180418357,100073,-61.52279663,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,2.580345392,2.564169044
178,13330,64422,23063,2016,220,2017,0.084554426,100658,-59.33944321,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-3.653646469,-3.83928087
179,508619,926322,22563,2016,201,2017,0.000761078,100574,-52.18595886,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.797946692,-3.769617546
180,431056,766835,22462,2007,234,2008,0.127693683,619,-49.28135681,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.538515329,-3.031464088
181,671227,1263561,22762,2014,226,2015,0.001277188,2571,-54.73143387,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.083825827,-3.1754705
182,422177,757934,22464,2007,234,2008,0.107257709,592,-50.75281906,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.041582584,-5.422495618
183,501777,912863,22563,2008,185,2011,0.23842901,1320,-51.94338226,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.63976264,-3.6596332
184,318039,622932,22262,2002,222,2009,0.332748562,807,-47.25669098,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.317128181,-2.702890198
185,272142,566120,22162,2005,277,2008,0.091471642,629,-45.50484085,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-2.409342051,-2.613057175
