,gid,origin_id,pathrow,dsfnv,julday,ano,areakm_squared,scene_id,lat,day,uf_AC,uf_AM,uf_MA,mainclass_DESMATAMENTO,class_name_d2009,class_name_d2012,class_name_d2015,class_name_d2016,class_name_d2017,month_10,month_11,month_12,month_3,month_4,month_5,year_2010,year_2015,year_2016,states_Amapa,states_Mato Grosso,states_Para,states_Rondonia,states_Roraima,view_date_month_1,view_date_month_2,view_date_month_6,view_date_month_7,view_date_month_8,view_date_month_9,view_date_weekday_0,view_date_weekday_1,view_date_weekday_2,view_date_weekday_3,view_date_weekday_4,view_date_weekday_5,view_date_weekday_6,view_date_is_month_end_1,view_date_is_month_start_0,view_date_hour_0,publish_ye_month_1,publish_ye_weekday_3,publish_ye_weekday_4,publish_ye_weekday_5,publish_ye_weekday_6,publish_ye_is_month_end_0,publish_ye_is_month_start_1,lon,Label
594,527538,964339,22562,2015,244,2016,0.027256044,100030,-3.283177376,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,-50.8067894,-50.93571678
595,518877,948051,22562,2007,211,2009,0.331332773,977,-3.58372879,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.80913544,-50.86829815
596,673702,1266036,22762,2015,197,2016,0.022105429,100233,-2.518813133,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-54.15156174,-53.84199245
597,489669,874494,22561,2014,244,2015,0.023898309,2620,-1.952389359,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,-50.74740219,-50.86912819
598,293392,596946,22261,2009,209,2010,0.119957991,1094,-1.842172742,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-45.8993988,-45.80614357
599,569671,1061720,22658,2013,224,2017,0.050836474,100741,3.336388588,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-51.35611343,-51.3656237
600,457476,806240,22463,2007,234,2008,0.202154547,583,-4.706477642,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.54670334,-49.85390652
601,665035,1257369,22762,2008,209,2009,0.03095231,900,-2.952766418,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-55.03602982,-54.58555439
602,558387,1037809,22663,2015,363,2016,0.024306497,100199,-3.848544836,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-53.41799164,-52.85301643
603,458162,807549,22463,2009,207,2010,0.119135916,1041,-3.841618061,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.35699081,-50.13108559
604,482207,852134,22463,2016,210,2017,0.00017394,100590,-3.606730938,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-50.17160416,-50.4076054
605,522522,954323,22562,2009,185,2011,0.078430995,1319,-3.521303892,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.06349564,-51.19937946
606,476965,841700,22463,2015,112,2016,0.041751217,100128,-4.737493515,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.83049011,-50.81497589
607,563369,1049104,22664,2015,267,2016,0.091455787,100014,-5.939948559,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-53.32122803,-53.28587864
608,432184,767963,22462,2008,252,2009,0.094258025,882,-3.257815123,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.4669075,-50.21559555
609,634159,1226493,22761,2013,226,2015,1.62381E-05,2575,-2.161226034,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-53.69161224,-53.63549774
610,508467,926018,22563,2016,201,2017,0.043016989,100574,-3.897874117,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-52.14712143,-52.04362133
611,663876,1256210,22762,2006,209,2009,0.070011474,900,-3.700659752,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-53.91935349,-53.90074924
612,649732,1242066,363,2008,256,2009,0.061899729,1008,-3.576725483,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,-68.84262848,-67.80476234
613,339661,658191,22364,2014,198,2015,0.05171537,2508,-5.768087387,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-49.37364197,-49.3638076
614,475732,839548,22463,2013,208,2016,0.016367761,100262,-3.902417898,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.06538773,-50.56949432
615,471188,832409,22463,2014,253,2015,0.039666418,2574,-3.692274094,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.21356583,-50.08025013
616,579461,1085737,22662,2016,208,2017,0.078046568,100625,-3.56563282,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-52.29281235,-52.32822208
617,508697,926477,22563,2016,201,2017,0.003922824,100574,-3.737254858,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-52.09294891,-52.11655643
618,108115,342920,23259,2014,261,2015,0.000103898,2560,2.08558774,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-60.5807457,-60.67653915
619,781615,1373949,23061,2015,234,2016,0.072221845,100414,-1.950779796,21,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,-59.46444321,-59.60372917
620,641253,1233587,22765,2009,212,2010,0.020095132,1069,-7.423886776,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,-55.24946976,-55.68659031
621,504046,917173,22563,2013,196,2015,0.085999273,2542,-3.659407854,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.31571198,-51.46297321
622,431368,767147,22462,2006,234,2008,0.255545855,619,-3.040185213,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.22048569,-49.24471741
623,558396,1037827,22663,2015,363,2016,0.036530022,100199,-3.921438456,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-53.62860489,-52.82713943
624,457599,806475,22463,2007,234,2008,0.486847997,583,-4.795181274,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.63486481,-49.74633377
625,417649,752426,22464,2007,234,2008,0.062987983,592,-5.181098938,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.63212585,-50.62882736
626,319230,624219,22262,2008,222,2009,0.054917283,807,-2.299765825,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.84178925,-46.87747952
627,416836,750873,22464,2007,234,2008,0.070047408,592,-5.516870975,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.55031204,-50.17613197
628,472968,835130,22463,2013,253,2015,0.082571812,2574,-3.898047686,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-49.98399353,-49.99379292
629,107142,341113,23259,2009,279,2010,0.121419385,1204,1.863265514,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-60.57261276,-60.93374554
630,422570,758327,22464,2007,234,2008,0.094918497,592,-5.216431618,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.49967194,-49.79991192
631,319330,624328,22262,2008,222,2009,0.935337663,807,-2.33575511,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-47.0734024,-46.97231094
632,490844,876820,22561,2016,249,2017,0.003470069,100731,-1.491188169,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-51.10261917,-51.56536457
633,473012,835196,22463,2013,253,2015,0.03997184,2574,-3.922615051,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-49.95103455,-49.98631226
634,123300,374894,23258,2015,261,2016,0.206490353,100073,2.775904179,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-61.66488647,-61.61292885
635,497850,907448,22566,2010,201,2011,0.089389719,1346,-9.180530548,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.93058777,-51.83252922
636,577724,1083986,22662,2015,208,2017,0.026465876,100625,-3.33790946,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.16682816,-53.2594817
637,670047,1262381,22762,2013,226,2015,0.084039323,2571,-3.483653069,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.59709549,-54.38435326
638,526256,961775,22562,2013,196,2015,0.000847179,2573,-3.414520741,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.6517868,-51.56580261
639,274601,568579,22162,2015,253,2017,0.014124345,100730,-2.57620573,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,-45.55897141,-45.32814789
640,525376,960015,22562,2014,196,2015,0.015428673,2573,-3.283802271,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.84752655,-51.50275658
641,173900,458163,23367,2009,206,2010,0.235130608,1082,-9.824151039,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,-65.16088104,-64.91769089
642,517701,946868,22562,2014,196,2015,0.003130266,2573,-2.624740601,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.91931152,-51.0912672
643,613527,1167729,22659,2007,298,2009,0.116464891,938,1.053724885,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,-51.33818817,-51.76434212
644,405056,736009,22461,2011,215,2012,0.074894965,1622,-2.014210939,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-49.92692566,-49.84219635
645,525210,959682,22562,2014,196,2015,0.005673594,2573,-3.290718555,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.80832672,-51.5559404
646,504045,917171,22563,2013,196,2015,0.097463652,2542,-3.622809887,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.46346664,-51.52677959
647,437933,773712,22462,2013,253,2015,0.025151063,2576,-3.234894037,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.4037323,-50.48796429
648,641455,1233789,22765,2007,207,2008,0.719077229,568,-6.511415958,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,-55.35142136,-55.34395443
649,636840,1229174,22761,2013,199,2017,0.00041528,100558,-2.178716183,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.64262772,-53.65932755
650,293807,597361,22261,2013,255,2015,0.049243007,2592,-1.429283023,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,-45.82329178,-45.93070541
651,712583,1304917,22863,2015,253,2016,0.022855775,100034,-3.847635269,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-55.71542358,-55.94001778
652,339024,656861,22364,2014,198,2015,0.077441767,2508,-5.08219862,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-49.22343445,-49.2657769
653,425092,760849,22464,2015,112,2016,0.050563019,100149,-5.207900047,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.02186584,-50.29614422
654,118400,368177,23258,2009,279,2010,0.025301244,1203,2.786366224,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-61.38864136,-61.45538857
655,478653,845039,22463,2015,208,2016,0.051686749,100262,-4.28097105,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.74222946,-50.7449387
656,355319,679729,22361,2007,195,2008,0.187010348,785,-1.12437284,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,-47.54566193,-47.79907665
657,219758,510204,158,2013,278,2016,0.004388443,100427,2.84073329,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-63.71246338,-63.72164543
658,632771,1225105,22761,2010,215,2011,0.111769743,1312,-1.844234467,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-54.35401154,-54.79943325
659,438641,774420,22462,2014,253,2015,0.18759726,2576,-3.226412058,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.39304352,-50.31407993
660,296133,599687,22261,2008,222,2009,0.109642737,806,-1.666904926,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.33214951,-46.36569252
661,522683,954643,22562,2007,185,2011,0.18784143,1319,-3.616421938,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.39956665,-51.23372944
662,525214,959689,22562,2014,196,2015,0.000633431,2573,-3.261543036,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.85127258,-51.80818958
663,518031,947198,22562,2007,242,2008,0.149407566,637,-3.211438656,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,-51.39588165,-51.57049812
664,519056,948230,22562,2007,294,2010,0.093289703,1191,-3.089912653,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-51.38594437,-51.70788727
665,569591,1061631,22658,2015,270,2016,0.00119175,100375,2.646630049,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-51.34615326,-51.32721764
666,524901,959067,22562,2013,196,2015,0.066508368,2573,-2.722275972,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.83811569,-51.67858452
667,139316,409754,23357,2007,190,2010,0.105780281,1205,3.641467333,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-61.65587616,-61.7349102
668,668439,1260773,22762,2013,226,2015,0.02210512,2571,-2.446762085,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-53.66617203,-54.07867023
669,734784,1327118,22867,2010,206,2011,0.097946018,1286,-10.54683304,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-58.09497833,-57.88742638
670,460300,811708,22463,2009,207,2010,0.073770449,1041,-3.785612822,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-49.99490356,-50.12194176
671,501854,912978,22563,2008,185,2011,0.444150805,1320,-3.600389719,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-52.16364288,-51.97398575
672,473470,835903,22463,2014,269,2016,0.02295329,100031,-4.500859261,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,-50.85890198,-50.76275223
673,501032,911619,22563,2008,166,2010,0.086957864,1113,-3.52252841,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-52.1251564,-52.0255603
674,430782,766561,22462,2007,234,2008,0.135619193,619,-2.485005856,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-48.97991562,-50.01395138
675,668476,1260810,22762,2013,226,2015,0.112577751,2571,-2.691720724,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.76659775,-54.4633849
676,425111,760868,22464,2015,112,2016,0.023101218,100149,-5.162687302,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.32378769,-50.43926968
677,430540,766319,22462,2005,234,2008,0.071556255,619,-3.228915691,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.88276672,-49.58528831
678,665138,1257472,22762,2008,209,2009,0.080633692,900,-3.569252014,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-54.62739182,-54.15398277
679,519138,948312,22562,2007,294,2010,0.09856987,1191,-3.59001255,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-51.27895355,-51.3185017
680,438099,773878,22462,2013,253,2015,0.004801115,2576,-3.453268766,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.44777679,-49.80938663
681,319901,624949,22262,2008,222,2009,0.138064489,807,-2.980495214,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.94117355,-46.9589222
682,709742,1302076,22863,2010,222,2011,0.074836463,1264,-4.104026318,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-55.78655243,-55.55908035
683,500491,910760,22563,2008,211,2009,0.159850523,912,-4.031014442,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.82955933,-50.99723034
684,585559,1099049,22661,2010,219,2012,0.079500973,1610,-1.997108459,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-52.12170029,-52.23074135
685,790955,36,22661,2017,227,2018,0.011933645,101212,-2.210528135,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-51.94971085,-52.03783085
686,490841,876815,22561,2016,249,2017,0.022035452,100731,-1.489697933,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-51.10264587,-51.57857613
687,632287,1224621,22761,2009,215,2011,0.064044103,1312,-2.199824095,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-53.63257599,-54.68884487
